consumption,interval_start,interval_end,buy_rate_inc_vat,sell_rate_inc_vat
0.8610000014305115,2024-04-21 21:30:00+01:00,2024-04-21 22:00:00+01:00,27.274275,8.449999809265137
0.6430000066757202,2024-04-21 22:00:00+01:00,2024-04-21 22:30:00+01:00,27.274275,8.529999732971191
0.9620000123977661,2024-04-21 22:30:00+01:00,2024-04-21 23:00:00+01:00,27.274275,6.690000057220459
0.5289999842643738,2024-04-21 23:00:00+01:00,2024-04-21 23:30:00+01:00,27.274275,7.449999809265137
0.2540000081062317,2024-04-21 23:30:00+01:00,2024-04-22 00:00:00+01:00,7.49994,7.119999885559082
0.2280000001192093,2024-04-22 00:00:00+01:00,2024-04-22 00:30:00+01:00,7.49994,7.119999885559082
0.24300000071525574,2024-04-22 00:30:00+01:00,2024-04-22 01:00:00+01:00,7.49994,7.119999885559082
0.257999986410141,2024-04-22 01:00:00+01:00,2024-04-22 01:30:00+01:00,7.49994,7.119999885559082
0.24300000071525574,2024-04-22 01:30:00+01:00,2024-04-22 02:00:00+01:00,7.49994,7.119999885559082
0.22699999809265137,2024-04-22 02:00:00+01:00,2024-04-22 02:30:00+01:00,7.49994,7.050000190734863
0.24300000071525574,2024-04-22 02:30:00+01:00,2024-04-22 03:00:00+01:00,7.49994,6.800000190734863
0.25699999928474426,2024-04-22 03:00:00+01:00,2024-04-22 03:30:00+01:00,7.49994,7.0
0.23199999332427979,2024-04-22 03:30:00+01:00,2024-04-22 04:00:00+01:00,7.49994,7.119999885559082
0.22499999403953552,2024-04-22 04:00:00+01:00,2024-04-22 04:30:00+01:00,7.49994,7.039999961853027
0.24400000274181366,2024-04-22 04:30:00+01:00,2024-04-22 05:00:00+01:00,7.49994,6.849999904632568
0.25600001215934753,2024-04-22 05:00:00+01:00,2024-04-22 05:30:00+01:00,7.49994,8.420000076293945
0.22699999809265137,2024-04-22 05:30:00+01:00,2024-04-22 06:00:00+01:00,27.274275,8.539999961853027
0.24199999868869781,2024-04-22 06:00:00+01:00,2024-04-22 06:30:00+01:00,27.274275,10.319999694824219
0.2759999930858612,2024-04-22 06:30:00+01:00,2024-04-22 07:00:00+01:00,27.274275,10.210000038146973
0.29600000381469727,2024-04-22 07:00:00+01:00,2024-04-22 07:30:00+01:00,27.274275,10.329999923706055
0.2240000069141388,2024-04-22 07:30:00+01:00,2024-04-22 08:00:00+01:00,27.274275,11.279999732971191
0.2199999988079071,2024-04-22 08:00:00+01:00,2024-04-22 08:30:00+01:00,27.274275,8.90999984741211
0.23800000548362732,2024-04-22 08:30:00+01:00,2024-04-22 09:00:00+01:00,27.274275,8.920000076293945
0.24799999594688416,2024-04-22 09:00:00+01:00,2024-04-22 09:30:00+01:00,27.274275,8.1899995803833
0.22200000286102295,2024-04-22 09:30:00+01:00,2024-04-22 10:00:00+01:00,27.274275,8.130000114440918
0.22200000286102295,2024-04-22 10:00:00+01:00,2024-04-22 10:30:00+01:00,27.274275,7.739999771118164
0.23899999260902405,2024-04-22 10:30:00+01:00,2024-04-22 11:00:00+01:00,27.274275,7.739999771118164
0.2549999952316284,2024-04-22 11:00:00+01:00,2024-04-22 11:30:00+01:00,27.274275,7.489999771118164
